id,job_title,company_name,location,industry,job_type,min_salary,max_salary,salary_midpoint,salary_bracket,experience_min,experience_max,experience_range,skill_count,skills,date_posted,source,anomaly_flag,dedup_hash,scraped_at
96,Mid Data Scientist,StreamSend,Peshawar,AI & Data Science,Full-time,,,,,5,9,4,9,"Python, JavaScript, Machine Learning, Django, MongoDB, Kubernetes, NLP, NumPy, Keras",2026-03-16,indeed.com.pk,0,0d21b0c7a67333c0c5995c4c54b132e5,2026-03-17 13:00:00
97,Junior Game Developer,Bazaar Technologies,Islamabad,Game Development,Full-time,800000.0,900000.0,850000.0,Senior,1,4,3,4,"Python, JavaScript, Git, Vue",2026-03-30,indeed.com.pk,1,84b570b7382bc7d18ef6ba8fffacf1ef,2026-03-31 20:00:00
98,Junior Systems Analyst,NetSol Technologies,Karachi,Information Technology,Full-time,1200000.0,1300000.0,1250000.0,Senior,4,6,2,3,"R, Kubernetes, MySQL",2026-03-10,indeed.com.pk,1,2895e02db0f8fe4ab09d31be758f6569,2026-03-11 09:00:00
99,Senior Cloud Engineer,Emumba,Islamabad,Information Technology,Full-time,254978.0,291178.0,273078.0,Senior,7,9,2,5,"AWS, Data Science, TypeScript, MongoDB, Vue",2026-03-08,rozee.pk,0,279fb74f25b61a6c28710047c0ac05f3,2026-03-08 14:00:00
100,Mid Cybersecurity Analyst,StreamSend,Multiple,Cybersecurity,Full-time,187558.0,197774.0,192666.0,Mid,5,6,1,6,"AWS, Node.js, MySQL, PostgreSQL, Linux, GCP",2026-03-03,rozee.pk,0,45bcb2aba2554d2b9962089e067f4f48,2026-03-03 23:00:00
101,Mid Python Developer,Jazz Digital,Lahore,Information Technology,Remote,112816.0,142436.0,127626.0,Mid,2,3,1,8,"Python, Machine Learning, Docker, Django, Linux, Deep Learning, Azure, Computer Vision",2026-03-12,rozee.pk,0,aff76f971b06f125d2684b16661f0165,2026-03-12 08:00:00
102,Junior Data Scientist,Afiniti,Islamabad,AI & Data Science,Remote,12000.0,22000.0,17000.0,Entry,2,3,1,8,"Python, SQL, Node.js, Git, Django, Kubernetes, Vue, NLP",2026-03-14,rozee.pk,1,7e52d309d3c02f10700a2590017ce97b,2026-03-15 08:00:00
103,Mid Machine Learning Engineer,NETSOL ERP,Lahore,AI & Data Science,Full-time,234824.0,254346.0,244585.0,Senior,3,7,4,5,"Python, Machine Learning, Node.js, TypeScript, NLP",2026-02-02,rozee.pk,0,4981db5fbf8bd20459d203d64ba5d012,2026-02-02 21:00:00
104,Mid Full Stack Developer,Hazen Technologies,Islamabad,Information Technology,Full-time,,,,,5,9,4,4,"AWS, MySQL, REST API, GCP",2026-03-25,rozee.pk,0,c125415c8cf3fe2cb995507be5116445,2026-03-25 16:00:00
105,Senior Software Architect,Habib Metro,Karachi,Information Technology,Contract,,,,,7,10,3,3,"Python, REST API, NumPy",2026-01-19,rozee.pk,0,e5db7b9ee54d0fee71b5bc9bd9012a54,2026-01-20 12:00:00
106,Junior React Developer,ScientiaMobile,Islamabad,Information Technology,Full-time,125943.0,144722.0,135332.5,Mid,2,6,4,9,"JavaScript, React, Node.js, Git, MySQL, TypeScript, PostgreSQL, Selenium, Computer Vision",2026-02-18,rozee.pk,0,d596831433b3a4220a021333fad64344,2026-02-19 23:00:00
107,Junior Blockchain Developer,Creative Chaos,Lahore,Information Technology,Full-time,109532.0,135799.0,122665.5,Mid,6,9,3,6,"Python, SQL, Machine Learning, MySQL, Django, Pandas",2026-02-16,rozee.pk,0,d055b07383dc2a09c7bd00244a32601c,2026-02-16 16:00:00
108,Junior Cybersecurity Analyst,Daraz Pakistan,Peshawar,Cybersecurity,Full-time,104994.0,123973.0,114483.5,Junior,5,6,1,3,"Linux, Deep Learning, DevOps",2026-03-24,rozee.pk,0,49a7e60787f58c77d84de73afe3897ba,2026-03-25 17:00:00
109,Junior DevOps Engineer,VentureDive,Remote,Information Technology,Full-time,92043.0,122293.0,107168.0,Junior,2,6,4,9,"Python, SQL, Machine Learning, AWS, Django, Deep Learning, CI/CD, DevOps, Tableau",2026-03-24,indeed.com.pk,0,d816850ce15383b6def840a49bbb65bf,2026-03-26 00:00:00
110,Junior Game Developer,Tag Innovation,Lahore,Game Development,Full-time,87134.0,126370.0,106752.0,Junior,3,5,2,9,"SQL, AWS, Git, MySQL, Django, Data Science, GCP, Tableau, LLM",2026-02-13,rozee.pk,0,9f403b1d94bc8860fd7fb11c3a4105b4,2026-02-14 09:00:00
111,Mid Blockchain Developer,Systems Limited,Karachi,Information Technology,Remote,175770.0,199415.0,187592.5,Mid,6,8,2,8,"Python, JavaScript, Machine Learning, Node.js, MySQL, Data Science, TensorFlow, LLM",2026-02-08,rozee.pk,0,185ed1d65fb94ebd1b426bf834b62f9b,2026-02-09 15:00:00
112,Mid Full Stack Developer,ScientiaMobile,Islamabad,Information Technology,Remote,,,,,5,9,4,6,"SQL, Machine Learning, Node.js, PostgreSQL, Deep Learning, Spark",2026-03-30,rozee.pk,0,efa1810fc6f2f2e1b0c954efd0d14c04,2026-03-30 12:00:00
113,Junior Backend Developer,Sigmoid Analytics,Lahore,Information Technology,Internship,,,,,2,6,4,6,"Python, SQL, PostgreSQL, Linux, CI/CD, Spark",2026-03-05,rozee.pk,0,bc6559e84564ae9d053bad860c340493,2026-03-05 19:00:00
114,Mid Python Developer,Sigmoid Analytics,Karachi,Information Technology,Full-time,,,,,4,6,2,4,"Python, React, Node.js, Data Science",2026-02-25,indeed.com.pk,0,01e92d24e1f40eb8df5b94660f01eb1a,2026-02-25 05:00:00
115,Mid Cloud Engineer,ScientiaMobile,Lahore,Information Technology,Full-time,,,,,4,7,3,7,"Python, JavaScript, React, TypeScript, REST API, MongoDB, TensorFlow",2026-03-07,rozee.pk,0,94991136438cc0ac2e2ce97baf59a069,2026-03-08 03:00:00
116,Senior Frontend Developer,Infolinks,Rawalpindi,Information Technology,Full-time,,,,,1,2,1,3,"Python, Machine Learning, Node.js",2026-01-20,rozee.pk,0,1e63108fe4887aa5199871b2a50f36df,2026-01-20 20:00:00
117,Mid Penetration Tester,Airlift Technologies,Multiple,Cybersecurity,Full-time,,,,,4,7,3,5,"SQL, JavaScript, DevOps, NumPy, Azure",2026-03-28,rozee.pk,0,2b61055172107c8f6855861e322d9918,2026-03-29 10:00:00
118,Senior Machine Learning Engineer,PureVPN Tech,Lahore,AI & Data Science,Full-time,261850.0,291563.0,276706.5,Senior,4,5,1,12,"Python, SQL, JavaScript, Machine Learning, Git, MySQL, Data Science, Deep Learning, TensorFlow, Kubernetes, NumPy, Scikit-learn",2026-02-13,indeed.com.pk,0,4fae534c86409ff41c85781ec2a7ada3,2026-02-14 18:00:00
119,Senior Machine Learning Engineer,Emumba,Karachi,AI & Data Science,Full-time,356001.0,390595.0,373298.0,Senior,2,4,2,12,"Python, SQL, React, Machine Learning, Data Science, REST API, PostgreSQL, TensorFlow, CI/CD, Vue, NLP, Kotlin",2026-02-19,rozee.pk,0,1534ad8dad5f9b93f269db4332aa98fa,2026-02-20 07:00:00
120,Mid Software Engineer,PureVPN Tech,Islamabad,Information Technology,Contract,202569.0,220640.0,211604.5,Senior,6,7,1,5,"SQL, Docker, MySQL, PHP, Kubernetes",2026-03-03,rozee.pk,0,69c6ae96d054d46e06f8fe7b0d40bc82,2026-03-04 15:00:00
121,Junior Cloud Engineer,Avanza Solutions,Faisalabad,Information Technology,Full-time,,,,,5,6,1,6,"Python, AWS, TypeScript, FastAPI, Scikit-learn, LLM",2026-01-18,indeed.com.pk,0,e6edf8d23f7fe50432b40c7a53a8fd17,2026-01-19 14:00:00
122,Senior Full Stack Developer,PTCL,Lahore,Information Technology,Full-time,237837.0,254123.0,245980.0,Senior,6,9,3,7,"Python, Node.js, PHP, MongoDB, Kubernetes, Spark, LLM",2026-03-23,rozee.pk,0,1ef592c42eaaeba1a504e4be4f397c33,2026-03-24 15:00:00
123,Mid BI Analyst,TRG Pakistan,Islamabad,Banking & Finance,Full-time,,,,,2,3,1,6,"SQL, JavaScript, Docker, TypeScript, Deep Learning, GCP",2026-03-03,rozee.pk,0,5d73c50532bba3959e9eaa6813f3449e,2026-03-03 22:00:00
124,Mid Cybersecurity Analyst,Infolinks,Remote,Cybersecurity,Full-time,211555.0,238171.0,224863.0,Senior,2,4,2,7,"SQL, AWS, Node.js, Docker, Deep Learning, Tableau, Power BI",2026-01-13,rozee.pk,0,0c084bac260f70904dfff480d38cff56,2026-01-13 12:00:00
125,Mid Blockchain Developer,Bykea Tech,Faisalabad,Information Technology,Full-time,8000.0,18000.0,13000.0,Entry,2,5,3,6,"Python, Git, MySQL, Deep Learning, MongoDB, NLP",2026-02-02,rozee.pk,1,085d34d093d117d6822b616d303a1a35,2026-02-02 13:00:00
126,Junior Frontend Developer,Emumba,Karachi,Information Technology,Full-time,63642.0,81982.0,72812.0,Junior,2,5,3,7,"Python, SQL, Deep Learning, FastAPI, NLP, DevOps, LLM",2026-03-08,indeed.com.pk,0,bb0648f324c179bbae806825d7402c55,2026-03-09 02:00:00
127,Junior DevOps Engineer,StreamSend,Islamabad,Information Technology,Full-time,124014.0,157689.0,140851.5,Mid,6,10,4,9,"Python, SQL, AWS, Git, MySQL, Linux, CI/CD, NLP, DevOps",2026-02-25,rozee.pk,0,94bf4c8cc6bde00aaf25d7fb6f3ad506,2026-02-25 14:00:00
128,Mid DevOps Engineer,Hazen Technologies,Islamabad,Information Technology,Full-time,203884.0,224591.0,214237.5,Senior,2,4,2,8,"Python, SQL, JavaScript, AWS, Git, TensorFlow, Kubernetes, CI/CD",2026-03-26,rozee.pk,0,1c080f1b1fbbd6cb7f78bd17345995ef,2026-03-27 17:00:00
129,Mid Systems Analyst,Ufone Tech,Islamabad,Information Technology,Full-time,141996.0,176960.0,159478.0,Mid,5,9,4,8,"SQL, JavaScript, MySQL, Linux, Deep Learning, Vue, GCP, Computer Vision",2026-03-04,indeed.com.pk,0,4570cfc012bc6b33a78f914a4a7fc35c,2026-03-04 20:00:00
130,Junior Frontend Developer,Jazz Digital,Karachi,Information Technology,Full-time,,,,,2,5,3,8,"Python, Machine Learning, Node.js, Django, Data Science, REST API, Kubernetes, NumPy",2026-02-11,rozee.pk,0,5185495f1b418ac3c149b922f25a1402,2026-02-12 21:00:00
131,Senior Cloud Engineer,StreamSend,Karachi,Information Technology,Full-time,247139.0,273884.0,260511.5,Senior,5,9,4,7,"Python, React, Django, REST API, PostgreSQL, NumPy, Keras",2026-03-23,rozee.pk,0,b4bdd82e26b9e2a3edddbf93fb62c81f,2026-03-23 14:00:00
132,Senior DevOps Engineer,Retailo Technologies,Lahore,Information Technology,Remote,,,,,3,5,2,10,"Python, SQL, Machine Learning, AWS, Node.js, MySQL, Linux, Azure, Power BI, R",2026-03-22,rozee.pk,0,ec5aa7c1f7ce3310e03a81e5246ac1a7,2026-03-23 04:00:00
133,Senior Data Analyst,Airlift Technologies,Karachi,Information Technology,Remote,176229.0,200123.0,188176.0,Mid,1,5,4,6,"Python, SQL, Machine Learning, PHP, Blockchain, R",2026-02-20,rozee.pk,0,a81fad8b2e590f79168d37e24ac7840f,2026-02-20 11:00:00
134,Mid React Developer,Xavor Corporation,Lahore,Information Technology,Full-time,143723.0,172305.0,158014.0,Mid,1,5,4,12,"Python, SQL, JavaScript, React, Machine Learning, Node.js, Django, TypeScript, MongoDB, TensorFlow, CI/CD, Flutter",2026-01-24,rozee.pk,0,407ba8619df9bd6f8df6d3815bdedf2e,2026-01-25 10:00:00
135,Senior Data Analyst,Sigmoid Analytics,Islamabad,Information Technology,Full-time,,,,,4,8,4,6,"React, Machine Learning, AWS, TypeScript, Pandas, Scikit-learn",2026-01-07,rozee.pk,0,25cb0dbd1ce4abd993830393d41e23df,2026-01-08 19:00:00
136,Senior Machine Learning Engineer,TRG Pakistan,Lahore,AI & Data Science,Full-time,,,,,7,10,3,9,"Python, JavaScript, Machine Learning, Data Science, PHP, Deep Learning, Kubernetes, Scikit-learn, Excel",2026-02-24,indeed.com.pk,0,d59145800909f8976a6843d3990a7e1d,2026-02-25 21:00:00
137,Mid Machine Learning Engineer,Ufone Tech,Multiple,AI & Data Science,Remote,255349.0,288422.0,271885.5,Senior,5,8,3,11,"Python, JavaScript, Machine Learning, Node.js, Data Science, PostgreSQL, Linux, Deep Learning, Vue, NumPy, Kotlin",2026-03-16,rozee.pk,0,e449cba4d5d38ba7ded31530347e9c67,2026-03-17 20:00:00
138,Junior Blockchain Developer,Telenor Pakistan,Multan,Information Technology,Full-time,89824.0,116713.0,103268.5,Junior,2,3,1,8,"Python, Machine Learning, AWS, Deep Learning, Kubernetes, CI/CD, DevOps, Keras",2026-02-05,indeed.com.pk,0,238cfb26241d6b08b51594874a94cacb,2026-02-05 08:00:00
139,Junior Data Engineer,Avanza Solutions,Remote,AI & Data Science,Contract,108782.0,118956.0,113869.0,Junior,7,9,2,10,"Python, SQL, JavaScript, React, Machine Learning, Docker, Data Science, PHP, Pandas, NumPy",2026-03-23,rozee.pk,0,19cfc7b38cc5dc02455341250421aeda,2026-03-24 23:00:00
140,Senior Data Analyst,Noogata,Islamabad,Information Technology,Full-time,,,,,2,6,4,8,"JavaScript, Machine Learning, AWS, Node.js, Git, PostgreSQL, TensorFlow, GraphQL",2026-03-11,rozee.pk,0,b41e5c8155afb21c4afd2803b751df80,2026-03-12 00:00:00
141,Junior IT Support Engineer,NETSOL ERP,Islamabad,Information Technology,Full-time,,,,,1,5,4,8,"Machine Learning, Node.js, Data Science, REST API, PostgreSQL, TensorFlow, Azure, Kotlin",2026-03-11,rozee.pk,0,df280f36ac4734698607a5d71867c32c,2026-03-11 23:00:00
142,Mid Python Developer,Foodpanda Tech,Karachi,Information Technology,Full-time,,,,,2,3,1,8,"Python, SQL, Machine Learning, MySQL, Deep Learning, CI/CD, FastAPI, R",2026-02-10,indeed.com.pk,0,79fd6558a26b7fc5fc0f2d1d4fe219f8,2026-02-10 13:00:00
143,Senior Database Administrator,ScientiaMobile,Multiple,Information Technology,Full-time,167242.0,201853.0,184547.5,Mid,3,6,3,9,"Python, Machine Learning, AWS, Node.js, Docker, Git, Deep Learning, Generative AI, R",2026-02-16,rozee.pk,0,6d56e90e9b99d0d2dd053bb3b8e3b27a,2026-02-16 22:00:00
144,Mid NLP Engineer,Creative Chaos,Lahore,AI & Data Science,Full-time,212495.0,231688.0,222091.5,Senior,4,7,3,12,"Python, SQL, React, Machine Learning, Data Science, PHP, MongoDB, TensorFlow, NLP, Pandas, NumPy, Selenium",2026-03-08,rozee.pk,0,ac52f2e211a146e78321e89be8e08298,2026-03-09 12:00:00
145,Mid Mobile App Developer,Confiz,Karachi,Information Technology,Remote,112716.0,139878.0,126297.0,Mid,4,8,4,6,"SQL, Machine Learning, AWS, Power BI, Excel, R",2026-01-20,indeed.com.pk,0,b2baa0c609d2d7709c8722e16a2297b5,2026-01-21 22:00:00
146,Mid Systems Analyst,Daraz Pakistan,Islamabad,Information Technology,Full-time,,,,,2,3,1,4,"SQL, JavaScript, React, Terraform",2026-03-10,rozee.pk,0,7119921b2907e45ae31e343866de1b59,2026-03-10 01:00:00
147,Senior Data Engineer,MCB Tech,Multan,AI & Data Science,Full-time,259018.0,294983.0,277000.5,Senior,3,4,1,11,"SQL, Machine Learning, AWS, MySQL, Data Science, TypeScript, PostgreSQL, Deep Learning, FastAPI, Pandas, Scikit-learn",2026-03-25,indeed.com.pk,0,91b5a3f63008b5ab85a46b9d8d5f0f6a,2026-03-25 19:00:00
148,Junior Mobile App Developer,UBL Payments,Lahore,Information Technology,Full-time,67670.0,105906.0,86788.0,Junior,1,2,1,6,"Python, JavaScript, Docker, Data Science, Spark, LLM",2026-03-23,rozee.pk,0,49816be4f1e3eaa7e60ab64002c99d96,2026-03-24 03:00:00
149,Junior DevOps Engineer,i2c Inc,Rawalpindi,Information Technology,Full-time,,,,,3,7,4,9,"SQL, Machine Learning, Docker, MySQL, Django, REST API, Kubernetes, Flutter, Azure",2026-01-28,rozee.pk,0,6b02b1ea5cf1bdfb501c594f5b7a6fb6,2026-01-29 21:00:00
150,Mid Frontend Developer,VentureDive,Karachi,Information Technology,Remote,131598.0,162787.0,147192.5,Mid,1,4,3,12,"Python, SQL, AWS, Node.js, Docker, MySQL, Data Science, PostgreSQL, Deep Learning, Kubernetes, CI/CD, Spark",2026-01-26,indeed.com.pk,0,1df01132ce09f5a51253f7343e3052d9,2026-01-27 22:00:00
151,Senior React Developer,Foodpanda Tech,Karachi,Information Technology,Remote,5000.0,15000.0,10000.0,Entry,4,6,2,7,"JavaScript, React, AWS, Data Science, TypeScript, Vue, DevOps",2026-02-20,rozee.pk,1,ab2e9a9551e8a5e6513d2a150ccb03ba,2026-02-22 00:00:00
152,Junior Game Developer,Afiniti,Islamabad,Game Development,Full-time,91876.0,107060.0,99468.0,Junior,3,7,4,8,"SQL, Git, MySQL, Django, PostgreSQL, Kubernetes, Azure, Scikit-learn",2026-03-04,rozee.pk,0,e1893e8efa5259b7e9064dfa1ba9c5c9,2026-03-05 04:00:00
153,Mid Cloud Engineer,Techwards,Lahore,Information Technology,Full-time,191350.0,224179.0,207764.5,Senior,6,8,2,4,"AWS, Git, PHP, Azure",2026-02-07,rozee.pk,0,f0d9767a41ce879cbefc12c0e2eb1ec0,2026-02-08 04:00:00
154,Mid Network Engineer,Telenor Pakistan,Lahore,Telecommunications,Full-time,,,,,3,7,4,7,"Node.js, Docker, MySQL, Django, TypeScript, GraphQL, R",2026-03-29,rozee.pk,0,adc5c64f3cfb5732535f1b816c9ba120,2026-03-29 21:00:00
155,Junior Cloud Engineer,Tag Innovation,Remote,Information Technology,Internship,,,,,3,7,4,8,"Docker, Django, Data Science, Deep Learning, TensorFlow, Kubernetes, CI/CD, NumPy",2026-03-07,rozee.pk,0,04b70f5757de175778d6a700ca443c51,2026-03-07 10:00:00
156,Mid Cybersecurity Analyst,Airlift Technologies,Faisalabad,Cybersecurity,Full-time,170066.0,183364.0,176715.0,Mid,3,7,4,9,"Python, SQL, React, MySQL, Django, Data Science, PHP, NLP, DevOps",2026-03-24,rozee.pk,0,cf8891efdcee148a512a3bc8ded9e3cf,2026-03-25 14:00:00
157,Senior Game Developer,ScientiaMobile,Lahore,Game Development,Remote,235859.0,259744.0,247801.5,Senior,4,8,4,6,"Python, SQL, JavaScript, Machine Learning, MongoDB, Pandas",2026-03-13,indeed.com.pk,0,1dbfd1d6b107cf648540426c0e686c55,2026-03-13 03:00:00
158,Mid Data Analyst,StreamSend,Lahore,Information Technology,Full-time,,,,,4,6,2,11,"Python, React, Machine Learning, AWS, Docker, Data Science, Deep Learning, MongoDB, CI/CD, Keras, R",2026-02-13,rozee.pk,0,426f195b6967c42e971c63a239b3868c,2026-02-14 01:00:00
159,Senior Data Analyst,Softech Worldwide,Lahore,Information Technology,Full-time,159530.0,194205.0,176867.5,Mid,3,5,2,5,"Python, Machine Learning, AWS, Data Science, Kubernetes",2026-03-08,rozee.pk,0,8564f38496a638bd69bb14457d6c357b,2026-03-08 07:00:00
160,Junior Penetration Tester,NetSol Technologies,Lahore,Cybersecurity,Contract,,,,,5,9,4,7,"SQL, React, Node.js, Git, Vue, FastAPI, DevOps",2026-01-29,rozee.pk,0,eae2286911ad18e511c04cf06e509ee5,2026-01-30 06:00:00
161,Junior Full Stack Developer,UBL Payments,Islamabad,Information Technology,Full-time,72159.0,104415.0,88287.0,Junior,2,4,2,7,"Python, SQL, React, Node.js, Docker, PHP, LLM",2026-03-09,rozee.pk,0,bacc039fd486e342da7e9abd1ef6925d,2026-03-10 05:00:00
162,Junior Network Engineer,Tag Innovation,Lahore,Telecommunications,Remote,,,,,5,8,3,8,"React, Git, MySQL, Data Science, MongoDB, DevOps, NumPy, Keras",2026-02-08,indeed.com.pk,0,22ca263f43f14455815e294e08eb7303,2026-02-09 15:00:00
163,Junior Cybersecurity Analyst,StreamSend,Karachi,Cybersecurity,Remote,,,,,3,5,2,6,"SQL, JavaScript, MySQL, MongoDB, Power BI, LLM",2026-03-28,rozee.pk,0,8ee160af363ebad1a3d4d3c61f0e5883,2026-03-28 04:00:00
164,Junior IT Support Engineer,Softech Worldwide,Karachi,Information Technology,Full-time,63409.0,83268.0,73338.5,Junior,0,2,2,6,"Machine Learning, AWS, Node.js, Django, Data Science, Flutter",2026-03-21,indeed.com.pk,0,75a4c2d685ca128bd8032ca77ba2737e,2026-03-22 05:00:00
165,Mid Python Developer,MCB Tech,Remote,Information Technology,Full-time,5000.0,15000.0,10000.0,Entry,1,3,2,8,"Python, SQL, AWS, Node.js, Data Science, PostgreSQL, GCP, Selenium",2026-03-08,indeed.com.pk,1,c29edca855e78948ec161ad33dc41ed0,2026-03-09 05:00:00
166,Mid Data Engineer,Daraz Pakistan,Islamabad,AI & Data Science,Remote,,,,,2,6,4,11,"Python, JavaScript, Machine Learning, AWS, Django, Data Science, REST API, PHP, PostgreSQL, Linux, GraphQL",2026-02-24,indeed.com.pk,0,8c514b2a627ddb314def0043e4f6d7f1,2026-02-24 19:00:00
167,Senior Data Scientist,Xavor Corporation,Karachi,AI & Data Science,Remote,,,,,4,8,4,12,"Python, SQL, Machine Learning, AWS, Django, Data Science, Deep Learning, Vue, Pandas, Selenium, Kotlin, LLM",2026-02-08,indeed.com.pk,0,e611c20c8cd536789093661b8e73c174,2026-02-09 04:00:00
168,Mid IT Support Engineer,DCode Tech,Karachi,Information Technology,Full-time,,,,,1,4,3,7,"SQL, JavaScript, React, Git, TypeScript, REST API, NLP",2026-01-31,rozee.pk,0,a1f27d61d97e62f1678ac0a22c18950a,2026-01-31 08:00:00
169,Senior Mobile App Developer,i2c Inc,Rawalpindi,Information Technology,Full-time,,,,,4,8,4,6,"SQL, React, AWS, Git, Linux, Flutter",2026-02-13,indeed.com.pk,0,d854301a8a58053ab4b2bccc3588d3f5,2026-02-13 18:00:00
170,Junior Data Scientist,10Pearls,Islamabad,AI & Data Science,Full-time,,,,,6,9,3,10,"Python, React, Machine Learning, MySQL, Django, Data Science, Deep Learning, NLP, Pandas, Computer Vision",2026-03-19,rozee.pk,0,24e8c2bf863477c106f4f0eebbb3472a,2026-03-19 14:00:00
171,Senior Cloud Engineer,Plurilock,Karachi,Information Technology,Remote,,,,,5,8,3,4,"SQL, Docker, Django, TypeScript",2026-03-08,rozee.pk,0,0b27071de88c3bb4b51c7374a63863bd,2026-03-09 05:00:00
172,Mid Penetration Tester,Airlift Technologies,Karachi,Cybersecurity,Full-time,216102.0,240813.0,228457.5,Senior,5,7,2,4,"Python, Machine Learning, Data Science, NumPy",2026-03-04,rozee.pk,0,132a10a05276f12fe0db5ad4af18c566,2026-03-05 04:00:00
173,Mid Cybersecurity Analyst,StreamSend,Islamabad,Cybersecurity,Remote,8000.0,18000.0,13000.0,Entry,6,7,1,4,"SQL, Git, GraphQL, XGBoost",2026-01-30,indeed.com.pk,1,13f19af71cd14c16883765e54fdaf80a,2026-01-30 19:00:00
174,Mid Quality Assurance Engineer,Meezan Bank IT,Islamabad,Information Technology,Full-time,142106.0,166668.0,154387.0,Mid,1,2,1,8,"SQL, JavaScript, React, MySQL, Django, PostgreSQL, MongoDB, TensorFlow",2026-03-05,indeed.com.pk,0,986e5ff70e3bf1cacd2866f25dbec977,2026-03-05 16:00:00
175,Senior Software Architect,Habib Metro,Karachi,Information Technology,Remote,5000.0,15000.0,10000.0,Entry,9,12,3,6,"SQL, Machine Learning, AWS, TypeScript, PostgreSQL, NumPy",2026-03-09,rozee.pk,1,363097ba647610c24fecd332558b9bc5,2026-03-10 01:00:00
176,Senior Data Scientist,Confiz,Karachi,AI & Data Science,Full-time,297772.0,319637.0,308704.5,Senior,2,4,2,8,"Machine Learning, AWS, Django, Linux, Deep Learning, MongoDB, CI/CD, Tableau",2026-01-18,indeed.com.pk,0,e6365798d76963ef0298281df182b220,2026-01-19 04:00:00
177,Junior Data Scientist,i2c Inc,Remote,AI & Data Science,Full-time,,,,,6,8,2,8,"Python, Machine Learning, AWS, Data Science, PostgreSQL, TensorFlow, Power BI, R",2026-02-24,rozee.pk,0,4539dca2d9d01b7c9f7a00f3010f5993,2026-02-24 11:00:00
178,Senior Network Engineer,Creative Chaos,Lahore,Telecommunications,Full-time,,,,,2,6,4,2,"PHP, Azure",2026-02-10,indeed.com.pk,0,422dcc9de59719dbf6431be5f661038b,2026-02-10 20:00:00
